ESTRATO,SEMESTRE,PROMEDIOSEMESTRE,EDAD2,PROGRAMA,GENERO,CIUDADRESIDENCIA,CIUDADNACIMIENTO,target
3.0,2,1.0,22,4,0,23,47,1
3.0,8,4.7,32,4,1,23,47,1
4.0,7,4.1,20,4,0,23,47,1
3.0,8,3.0,25,4,1,102,47,1
5.0,3,3.3,26,4,1,23,156,0
1.0,8,4.2,22,4,0,23,37,1
4.0,8,4.6,29,4,0,23,47,1
4.0,8,4.1,21,4,0,23,47,1
1.0,8,4.5,26,4,1,110,190,1
2.0,7,4.4,21,4,0,23,47,1
4.0,4,3.7,21,4,1,23,47,0
3.0,1,3.1,17,4,1,117,205,0
1.0,5,3.4,26,4,0,111,194,1
3.0,7,4.3,21,4,0,23,47,1
5.0,8,4.6,21,4,0,174,34,1
2.0,7,4.1,21,4,0,125,219,1
3.0,1,4.0,18,4,0,23,47,0
2.0,7,4.0,23,4,1,111,194,1
2.0,7,4.2,21,4,0,23,47,1
2.0,2,2.4,22,4,0,47,83,1
2.0,8,4.2,23,4,0,172,47,1
2.0,1,2.9,24,4,0,23,117,1
1.0,8,4.0,24,4,0,23,47,1
3.0,8,3.8,24,4,0,102,179,1
3.0,6,2.7,24,4,0,23,47,0
3.0,1,2.4,18,4,1,23,47,1
4.0,8,4.1,29,4,1,23,47,1
3.0,1,3.6,17,4,0,110,190,0
3.0,8,2.7,33,4,0,172,292,1
3.0,8,4.3,24,4,0,23,47,1
1.0,8,4.4,23,4,0,139,244,1
2.0,8,4.3,24,4,0,18,38,1
3.0,8,4.2,22,4,1,23,219,1
1.0,6,3.2,22,4,1,70,47,1
2.0,8,4.1,23,4,0,70,47,1
2.0,7,4.2,20,4,0,23,47,1
1.0,8,4.5,24,4,0,139,244,1
3.0,8,4.0,22,4,1,102,179,1
3.0,8,4.5,32,4,1,23,47,1
1.0,4,3.7,21,4,1,23,47,0
2.0,8,4.2,21,4,0,26,51,1
1.0,8,4.3,23,4,0,102,47,1
3.0,8,4.4,28,4,0,23,47,1
4.0,1,2.3,21,4,0,23,47,1
2.0,8,4.2,22,4,1,51,47,1
1.0,4,3.1,25,4,0,23,47,1
3.0,3,2.6,21,4,1,23,47,0
1.0,1,3.2,29,4,1,47,83,0
1.0,8,4.2,26,4,0,174,47,1
2.0,8,4.3,21,4,0,171,291,1
3.0,7,3.1,24,4,0,23,265,1
2.0,6,4.3,25,4,1,23,47,1
2.0,7,4.2,25,4,0,102,82,1
4.0,1,1.8,17,4,1,23,47,1
2.0,8,4.3,21,4,0,139,47,1
2.0,5,2.8,27,4,1,23,47,1
1.0,7,4.4,22,4,0,51,97,1
5.0,7,4.4,23,4,0,23,271,1
2.0,8,4.2,20,4,1,23,47,1
2.0,8,4.2,33,4,0,102,179,1
2.0,8,4.1,22,4,0,23,51,1
1.0,8,4.3,21,4,0,174,179,1
3.0,2,4.4,33,4,0,23,47,0
4.0,8,4.5,23,4,0,23,47,1
4.0,8,4.6,32,4,0,102,179,1
2.0,8,4.2,22,4,0,23,47,1
4.0,8,4.2,23,4,0,145,251,1
3.0,8,4.5,22,4,0,102,179,1
5.0,8,3.6,26,4,0,23,64,1
2.0,5,2.6,25,4,0,63,119,1
3.0,8,4.2,21,4,0,23,47,1
1.0,8,4.4,26,4,1,46,82,1
3.0,8,4.2,24,4,1,23,47,1
3.0,8,4.0,25,4,0,19,179,1
2.0,8,4.5,27,4,1,110,190,1
3.0,8,4.1,24,4,0,23,47,1
2.0,6,3.0,24,4,0,23,47,1
2.0,8,4.6,23,4,0,139,244,1
4.0,8,4.3,23,4,1,160,47,1
1.0,8,3.2,22,4,1,23,249,1
1.0,8,4.3,21,4,0,16,35,1
1.0,8,4.7,24,4,0,79,187,1
3.0,8,4.2,20,4,0,17,88,1
3.0,8,3.9,21,4,0,139,244,1
6.0,8,4.7,23,4,1,23,47,1
3.0,7,3.4,23,4,0,23,47,1
1.0,8,4.3,25,4,0,23,282,1
2.0,6,3.9,25,4,1,23,47,1
3.0,2,3.9,19,4,0,23,162,0
2.0,8,4.3,24,4,0,46,82,1
2.0,8,3.1,37,4,1,23,47,1
3.0,5,1.6,21,4,1,23,47,1
2.0,8,4.3,20,4,0,48,86,1
1.0,8,4.5,22,4,1,161,272,1
2.0,8,3.9,23,4,1,102,179,1
1.0,8,3.8,22,4,0,172,292,1
2.0,8,4.5,20,4,0,23,207,1
3.0,5,3.2,18,4,0,23,47,0
3.0,8,3.7,20,4,0,23,47,1
2.0,6,3.3,23,4,1,102,179,1
3.0,8,3.9,21,4,1,23,47,1
2.0,8,4.5,23,4,0,23,47,1
2.0,8,3.6,22,4,1,102,179,1
2.0,8,4.2,28,4,0,23,47,1
3.0,8,3.8,27,4,1,23,47,1
1.0,1,2.3,18,4,1,23,251,1
4.0,8,3.9,22,4,1,23,47,1
3.0,8,4.5,21,4,0,23,47,1
1.0,8,3.5,33,4,0,23,77,1
2.0,8,4.5,25,4,0,160,47,1
2.0,8,4.9,28,4,0,174,34,1
2.0,8,4.7,20,4,0,15,47,1
3.0,8,4.1,30,4,0,23,47,1
4.0,1,2.3,20,4,1,23,221,1
2.0,1,1.7,17,4,1,23,47,1
3.0,7,3.0,22,4,1,23,47,0
3.0,1,3.7,19,4,0,174,47,0
3.0,8,4.1,25,4,0,17,37,1
4.0,5,3.8,25,4,0,23,179,1
3.0,8,3.9,24,4,1,51,179,1
3.0,1,2.9,20,4,0,23,47,1
3.0,8,4.1,23,4,1,23,26,1
2.0,7,3.8,25,4,1,70,47,1
3.0,7,4.0,32,4,1,23,34,1
3.0,6,0.6,23,4,1,23,47,1
3.0,7,3.5,24,4,0,139,47,1
2.0,1,2.2,19,4,0,23,47,1
3.0,8,4.3,22,4,0,70,47,1
2.0,7,4.4,23,4,0,102,47,1
2.0,1,3.7,18,4,0,23,47,0
2.0,8,4.5,21,4,1,19,40,1
3.0,8,3.5,21,4,1,102,179,1
1.0,4,3.8,22,4,0,23,47,1
3.0,1,3.0,18,4,1,23,47,0
2.0,8,4.4,22,4,0,43,76,1
3.0,8,4.3,19,4,1,172,47,1
4.0,4,4.2,20,4,0,104,181,0
2.0,8,3.4,22,4,0,108,187,1
3.0,8,4.8,21,4,0,23,47,1
3.0,8,4.2,24,4,1,23,272,1
1.0,8,4.4,22,4,1,46,82,1
2.0,7,3.6,30,4,1,23,47,1
3.0,7,3.5,24,4,1,23,47,1
4.0,8,4.7,22,4,0,23,47,1
2.0,8,4.5,32,4,0,23,47,1
3.0,7,3.4,27,4,0,23,47,1
3.0,8,4.6,22,4,0,174,272,1
5.0,8,4.4,21,4,0,23,47,1
3.0,8,3.9,21,4,0,23,47,1
2.0,6,3.6,25,4,0,23,47,1
2.0,8,4.5,24,4,0,19,40,1
5.0,8,4.6,20,4,0,23,47,1
4.0,8,4.3,20,4,1,23,47,1
2.0,8,4.5,22,4,0,23,47,1
2.0,1,3.4,17,4,1,26,47,0
1.0,4,3.0,22,4,1,23,47,0
1.0,7,3.3,27,4,0,139,244,1
2.0,8,4.5,21,4,0,17,37,1
3.0,8,4.5,21,4,1,23,181,1
2.0,8,3.9,22,4,0,172,292,1
1.0,8,4.4,22,4,0,23,216,1
3.0,1,2.2,19,4,0,23,47,0
2.0,8,4.0,23,4,0,58,112,1
3.0,1,3.0,18,4,0,23,117,1
1.0,8,4.6,24,4,0,166,282,1
3.0,8,4.6,27,4,1,23,47,1
5.0,4,1.2,27,4,0,23,47,1
1.0,8,4.5,26,4,0,25,49,1
1.0,8,4.6,21,4,1,50,96,1
2.0,7,4.3,23,4,1,58,40,1
1.0,8,4.0,26,4,1,58,112,1
3.0,8,4.3,24,4,0,161,272,1
2.0,2,3.2,19,4,0,23,47,1
3.0,8,4.4,22,4,0,23,40,1
2.0,4,3.8,21,4,0,23,47,0
2.0,8,4.6,24,4,1,46,82,1
4.0,1,3.0,17,4,0,102,179,0
3.0,8,4.6,22,4,0,23,47,1
1.0,6,3.9,22,4,1,23,47,0
2.0,8,4.3,26,4,1,58,112,1
1.0,4,3.8,23,4,0,104,181,1
4.0,8,4.6,22,4,0,174,47,1
2.0,1,4.1,27,4,0,23,47,0
3.0,7,4.5,24,4,0,102,179,1
1.0,1,2.4,19,4,1,23,47,1
2.0,7,3.5,23,4,0,23,47,1
3.0,8,4.5,21,4,0,102,179,1
3.0,8,4.3,23,4,0,70,47,1
2.0,8,0.0,21,4,1,23,199,1
2.0,8,4.1,22,4,0,66,121,1
2.0,8,4.2,22,4,1,102,70,1
2.0,8,4.1,22,4,1,102,97,1
3.0,8,4.0,22,4,1,108,187,1
2.0,6,3.1,28,4,0,172,292,1
3.0,8,4.8,31,4,0,63,119,1
2.0,8,4.1,23,4,0,114,199,1
2.0,8,3.9,23,4,1,23,47,1
2.0,8,4.5,23,4,1,23,47,1
3.0,8,4.5,21,4,0,23,244,1
2.0,8,4.2,24,4,0,163,274,1
2.0,8,4.4,22,4,1,23,47,1
1.0,8,4.3,23,4,0,105,182,1
2.0,8,4.3,25,4,0,23,47,1
1.0,8,4.3,22,4,0,70,190,1
3.0,5,3.9,30,4,0,23,138,1
2.0,1,1.9,28,4,0,23,47,1
2.0,8,4.3,22,4,1,174,47,1
3.0,6,2.6,42,4,1,102,179,1
4.0,1,2.9,19,4,0,61,47,1
1.0,8,3.9,22,4,0,139,244,1
2.0,6,4.1,23,4,0,174,47,1
3.0,8,4.6,26,4,1,102,18,1
2.0,4,4.8,20,4,0,23,47,0
3.0,2,3.0,20,4,0,23,47,0
3.0,8,4.1,36,4,1,23,117,1
1.0,6,3.6,22,4,0,110,190,1
2.0,8,4.5,21,4,0,46,82,1
1.0,8,4.6,25,4,1,102,249,1
1.0,8,4.3,21,4,0,174,47,1
3.0,8,3.8,22,4,1,23,47,1
3.0,8,4.3,20,4,1,23,47,1
1.0,8,4.4,22,4,0,110,190,1
2.0,2,4.4,19,4,0,23,47,0
2.0,8,4.4,22,4,1,23,137,1
4.0,8,4.6,26,4,0,23,47,1
4.0,7,3.6,23,4,1,23,149,1
2.0,8,4.3,20,4,1,142,248,1
2.0,8,4.5,21,4,0,23,271,1
2.0,8,4.5,26,4,0,63,119,1
3.0,8,4.1,20,4,0,23,47,1
1.0,7,3.0,23,4,0,23,47,1
2.0,7,3.8,25,4,1,114,199,1
3.0,6,4.0,20,4,0,23,294,0
2.0,8,4.5,20,4,0,102,282,1
1.0,1,4.2,18,4,0,23,47,0
1.0,8,4.3,20,4,1,139,244,1
2.0,6,3.6,24,4,0,58,112,1
3.0,8,4.7,25,4,1,23,70,1
2.0,8,4.0,22,4,0,23,47,1
2.0,8,4.2,21,4,0,23,47,1
5.0,3,4.0,21,4,0,23,185,0
2.0,8,4.2,22,4,0,102,179,1
1.0,8,4.4,22,4,0,125,219,1
3.0,8,4.3,21,4,0,23,119,1
2.0,6,3.1,30,4,1,139,244,1
2.0,8,4.6,21,4,0,19,40,1
3.0,8,3.8,21,4,0,23,47,1
1.0,8,4.5,31,4,0,59,113,1
1.0,7,3.9,21,4,0,139,244,1
3.0,8,4.3,28,4,0,55,105,1
3.0,8,4.4,25,4,0,23,34,1
2.0,8,4.6,21,4,0,23,47,1
3.0,8,4.2,33,4,0,23,47,1
2.0,8,4.3,20,4,0,23,47,1
3.0,8,4.2,28,4,1,102,179,1
1.0,1,3.7,19,4,0,1,5,0
1.0,7,3.7,23,4,0,15,34,1
2.0,8,4.4,21,4,0,19,40,1
1.0,8,4.3,24,4,0,23,47,1
2.0,5,4.3,23,4,1,23,47,0
2.0,6,3.8,24,4,1,51,97,1
3.0,5,2.7,23,4,0,23,146,1
1.0,5,3.6,19,4,0,23,96,0
4.0,8,4.2,23,4,1,23,47,1
1.0,5,1.2,19,4,0,26,51,1
1.0,8,4.4,22,4,0,102,179,1
1.0,8,4.6,22,4,0,161,272,1
1.0,8,3.9,24,4,0,23,243,1
2.0,6,4.0,25,4,0,23,43,1
1.0,8,4.3,22,4,0,16,271,1
2.0,8,4.3,24,4,0,143,22,1
3.0,8,4.2,23,4,0,23,117,1
4.0,7,4.0,26,4,0,23,47,1
1.0,8,4.5,24,4,0,51,97,1
3.0,8,4.0,23,4,0,174,47,1
4.0,3,3.9,26,4,1,23,47,0
4.0,8,4.3,21,4,0,23,185,1
2.0,2,0.8,23,4,0,139,244,1
2.0,8,3.1,26,4,0,108,187,1
2.0,6,3.4,22,4,0,139,244,1
3.0,8,4.0,21,4,1,23,47,1
3.0,6,2.6,21,4,0,23,47,1
1.0,8,4.3,22,4,0,23,234,1
3.0,1,3.4,17,4,0,23,47,0
3.0,8,3.1,30,4,0,70,47,1
1.0,4,3.7,23,4,0,17,167,1
2.0,8,4.2,23,4,0,105,182,1
3.0,8,4.4,27,4,0,111,179,1
1.0,8,4.7,20,4,0,36,66,1
1.0,6,3.0,21,4,0,23,219,1
3.0,4,2.8,21,4,0,23,181,0
3.0,8,3.4,21,4,0,161,168,1
3.0,7,4.4,22,4,0,23,47,1
1.0,8,4.2,22,4,0,23,47,1
1.0,8,4.3,21,4,0,141,247,1
3.0,8,4.8,22,4,0,23,47,1
3.0,8,4.6,23,4,0,23,47,1
4.0,8,4.2,21,4,0,17,37,1
2.0,8,4.2,32,4,0,23,119,1
1.0,1,1.3,20,4,1,145,251,1
1.0,5,3.4,23,4,0,23,42,0
2.0,6,3.6,22,4,0,51,97,1
1.0,3,2.5,24,4,1,19,40,1
3.0,2,3.9,19,4,1,23,47,0
3.0,6,3.6,22,4,0,23,47,1
2.0,7,3.7,23,4,0,151,260,1
3.0,8,4.8,24,4,1,23,47,1
4.0,2,4.2,19,4,0,23,47,0
3.0,8,4.4,30,4,0,23,110,1
3.0,4,3.9,21,4,0,23,60,0
1.0,1,0.4,19,4,1,23,47,1
1.0,6,3.9,22,4,0,23,47,1
1.0,7,4.0,22,4,0,23,47,1
2.0,8,4.6,21,4,0,89,161,1
2.0,8,3.9,23,4,0,43,47,1
1.0,7,3.9,22,4,0,23,47,1
2.0,7,3.7,22,4,0,23,34,1
3.0,4,3.2,23,4,0,23,47,1
1.0,8,4.0,21,4,0,23,37,1
2.0,8,4.5,22,4,0,46,179,1
3.0,8,3.9,24,4,1,23,47,1
1.0,8,4.1,23,4,1,23,47,1
2.0,8,4.7,22,4,0,102,34,1
2.0,6,2.8,22,4,0,90,162,1
3.0,8,4.7,22,4,0,102,179,1
3.0,1,2.5,23,4,1,23,47,1
3.0,8,4.5,28,4,1,160,47,1
2.0,7,4.4,33,4,0,102,179,1
1.0,7,4.4,22,4,0,109,189,1
4.0,7,4.2,23,4,0,17,37,1
2.0,8,4.6,23,4,0,108,187,1
1.0,7,4.2,21,4,0,166,282,1
2.0,8,4.7,22,4,0,23,47,1
1.0,7,4.3,23,4,1,79,137,1
2.0,7,3.8,21,4,0,23,34,1
3.0,8,4.8,22,4,0,160,181,1
1.0,8,4.6,20,4,0,161,272,1
3.0,1,4.1,21,4,0,26,47,0
4.0,7,3.9,22,4,0,23,185,1
3.0,6,3.8,22,4,0,23,47,1
3.0,5,3.8,21,4,1,160,271,0
2.0,7,3.8,23,4,0,119,207,1
2.0,6,3.6,21,4,0,160,271,1
3.0,8,4.5,25,4,0,23,47,1
1.0,8,4.9,26,4,0,23,137,1
2.0,6,2.5,21,4,1,160,271,1
2.0,1,0.4,19,4,0,23,47,1
1.0,8,4.0,21,4,0,90,162,1
3.0,2,4.7,18,4,1,102,179,0
3.0,8,4.5,21,4,0,26,47,1
3.0,7,4.0,22,4,0,174,47,1
2.0,6,3.8,29,4,0,102,47,1
2.0,8,4.3,22,4,0,51,97,1
2.0,8,4.5,24,4,1,23,47,1
3.0,7,3.7,21,4,0,23,96,1
3.0,7,2.4,25,4,0,23,47,1
1.0,8,4.7,25,4,0,23,189,1
2.0,5,3.1,24,4,1,172,292,1
1.0,6,3.2,22,4,1,23,117,1
1.0,8,4.8,29,4,1,125,35,1
3.0,8,4.7,23,4,1,23,47,1
1.0,8,3.4,21,4,0,61,117,1
2.0,5,4.1,22,4,0,102,47,0
4.0,1,3.9,29,4,1,110,190,0
3.0,8,4.6,27,4,0,125,219,1
2.0,7,3.7,33,4,1,23,47,1
3.0,7,3.8,26,4,0,174,47,1
3.0,1,3.7,17,4,0,23,47,0
3.0,6,3.2,26,4,0,23,47,1
4.0,6,3.7,22,4,0,110,190,1
2.0,7,4.0,21,4,0,23,47,1
2.0,7,4.3,21,4,0,102,47,1
1.0,7,4.3,31,4,0,51,97,1
3.0,7,4.1,32,4,0,23,47,1
2.0,1,3.9,17,4,0,70,126,0
2.0,3,1.5,23,4,0,23,156,1
1.0,7,4.3,21,4,0,168,284,1
2.0,4,3.8,25,4,0,70,47,1
1.0,7,4.1,22,4,0,23,47,1
2.0,6,3.9,21,4,1,23,47,1
3.0,7,3.8,22,4,0,23,47,1
1.0,7,4.2,22,4,0,25,47,1
3.0,3,3.2,24,4,0,139,244,1
2.0,6,3.9,22,4,0,139,244,1
1.0,7,3.6,21,4,0,17,37,1
4.0,7,4.5,28,4,0,23,47,1
3.0,5,2.9,22,4,0,172,292,1
3.0,7,4.4,21,4,0,23,47,1
2.0,7,4.1,21,4,0,23,47,1
4.0,7,4.3,21,4,0,174,47,1
2.0,7,4.0,22,4,1,26,47,1
2.0,5,3.7,21,4,1,102,47,1
2.0,7,4.2,20,4,0,100,176,1
5.0,7,4.1,44,4,0,23,47,1
2.0,2,4.2,19,4,0,102,179,0
3.0,6,3.7,22,4,0,23,47,1
3.0,7,4.1,22,4,0,174,47,1
1.0,6,3.3,22,4,1,58,112,1
3.0,1,4.3,21,4,0,23,47,0
3.0,5,3.5,21,4,0,23,47,1
3.0,7,4.0,26,4,0,139,126,1
2.0,4,2.9,21,4,0,23,47,1
3.0,4,3.0,22,4,0,23,47,1
3.0,7,4.0,21,4,0,23,47,1
2.0,7,4.1,21,4,0,17,37,1
3.0,6,4.0,19,4,0,102,179,1
2.0,6,4.4,21,4,0,46,82,1
3.0,6,4.4,27,4,0,23,47,1
3.0,6,4.0,20,4,1,23,219,1
3.0,6,4.2,21,4,1,23,47,1
4.0,6,4.1,21,4,0,23,47,1
3.0,6,4.0,22,4,1,23,47,1
2.0,6,4.2,23,4,0,110,47,1
3.0,6,4.5,21,4,0,23,47,1
3.0,5,3.9,26,4,0,151,260,1
3.0,5,3.7,24,4,1,23,47,1
5.0,6,4.0,23,4,0,23,47,1
2.0,6,4.4,22,4,0,53,34,1
2.0,4,4.5,22,4,0,23,47,1
2.0,1,0.2,19,4,0,102,179,1
2.0,6,3.9,21,4,0,79,137,1
5.0,6,4.5,21,4,1,23,47,1
3.0,6,3.9,24,4,0,23,47,1
3.0,6,4.4,21,4,0,23,47,1
2.0,6,4.3,21,4,0,23,47,1
2.0,5,3.8,20,4,0,58,112,1
2.0,4,3.6,22,4,0,16,35,1
3.0,5,3.7,21,4,0,23,117,1
3.0,5,3.7,24,4,0,23,117,1
2.0,5,3.8,25,4,1,23,47,1
3.0,5,3.6,21,4,0,23,47,1
2.0,6,4.1,48,4,0,23,47,1
3.0,6,3.9,29,4,0,23,97,1
4.0,6,3.9,23,4,1,102,294,1
2.0,3,4.4,21,4,0,23,47,0
1.0,5,3.6,24,4,0,139,244,1
2.0,7,3.5,22,4,0,23,26,1
4.0,5,3.5,23,4,0,23,47,1
1.0,6,4.1,21,4,0,102,47,1
1.0,5,3.7,21,4,0,17,37,1
3.0,9,4.8,20,7,0,23,47,1
4.0,9,4.9,29,7,1,174,47,1
3.0,9,4.7,27,7,0,23,47,1
3.0,9,4.6,21,7,0,117,205,1
2.0,9,4.6,27,7,0,70,126,1
1.0,9,0.0,32,7,1,20,41,1
2.0,9,4.9,25,7,0,23,47,1
2.0,9,4.7,23,7,0,23,47,1
4.0,9,4.9,22,7,0,23,222,1
3.0,9,4.7,22,7,0,70,126,1
3.0,9,4.7,21,7,0,23,47,1
3.0,9,4.6,23,7,0,23,47,1
2.0,9,4.9,24,7,1,23,47,1
4.0,9,4.7,23,7,0,23,47,1
3.0,9,5.0,25,7,1,160,271,1
1.0,9,4.9,29,7,0,23,47,1
1.0,9,5.0,37,7,0,43,76,1
1.0,9,4.8,23,7,0,23,47,1
1.0,8,4.5,25,7,0,23,47,1
3.0,9,4.5,21,7,0,139,244,1
5.0,9,4.9,22,7,1,23,47,1
2.0,9,4.6,23,7,0,23,47,1
3.0,8,4.5,29,7,0,23,47,1
1.0,8,4.3,25,7,0,23,47,1
1.0,9,4.9,25,7,0,23,47,1
3.0,9,4.8,23,7,0,23,47,1
2.0,9,4.6,32,7,0,70,126,1
3.0,9,5.0,23,7,0,23,47,1
3.0,5,3.4,23,7,0,23,47,0
3.0,9,3.3,24,7,1,23,47,1
3.0,9,4.6,24,7,0,23,181,1
1.0,9,5.0,22,7,0,117,205,1
1.0,9,4.9,22,7,0,20,41,1
2.0,9,4.5,24,7,0,23,47,1
1.0,9,4.9,20,7,0,100,176,1
1.0,9,5.0,22,7,0,102,179,1
2.0,9,4.9,24,7,0,23,137,1
3.0,9,4.9,22,7,0,172,47,1
2.0,9,4.9,23,7,0,19,40,1
3.0,9,4.9,21,7,0,23,47,1
2.0,9,4.9,21,7,1,139,244,1
2.0,9,0.0,23,7,0,70,47,1
2.0,9,4.9,28,7,0,23,47,1
2.0,9,4.7,22,7,0,23,47,1
2.0,7,0.0,24,7,0,23,47,1
3.0,9,4.8,30,7,0,23,47,1
2.0,9,5.0,22,7,0,23,271,1
3.0,4,2.6,24,7,0,23,47,1
3.0,9,4.6,22,7,0,23,47,1
3.0,9,4.8,22,7,0,23,47,1
3.0,9,5.0,26,7,1,23,47,1
3.0,9,0.0,28,7,0,23,271,1
2.0,2,0.8,23,7,1,23,47,1
2.0,1,2.7,20,7,0,23,47,1
2.0,9,4.9,23,7,0,23,47,1
3.0,9,4.9,23,7,0,23,47,1
1.0,8,4.4,22,7,0,117,205,1
4.0,9,4.9,28,7,0,160,271,1
3.0,8,4.5,28,7,0,174,25,1
4.0,9,5.0,22,7,0,23,47,1
1.0,9,4.7,22,7,0,17,37,1
2.0,9,5.0,25,7,1,23,137,1
4.0,9,4.9,35,7,0,23,3,1
1.0,9,4.7,20,7,0,23,47,1
3.0,8,4.5,26,7,0,23,47,1
2.0,9,3.8,21,7,0,23,47,1
3.0,5,2.8,19,7,0,23,47,1
4.0,2,2.8,19,7,0,23,47,1
2.0,8,4.5,23,7,0,51,47,1
3.0,9,4.9,21,7,0,172,292,1
4.0,9,4.9,22,7,0,23,47,1
3.0,8,4.3,23,7,0,23,47,1
3.0,8,4.6,27,7,0,23,47,1
2.0,9,3.9,22,7,0,58,40,1
3.0,9,4.4,21,7,0,23,47,1
1.0,9,5.0,26,7,0,23,47,1
2.0,9,4.9,21,7,0,23,47,1
1.0,9,3.8,23,7,0,23,47,1
2.0,2,3.6,19,7,1,23,47,0
2.0,9,4.9,34,7,0,23,47,1
2.0,5,2.9,23,7,1,23,47,1
4.0,8,4.4,24,7,0,70,126,1
1.0,8,4.4,22,7,0,23,47,1
3.0,2,3.1,21,7,0,23,47,0
2.0,9,5.0,21,7,0,23,47,1
2.0,8,4.6,28,7,0,23,47,1
5.0,8,4.5,32,7,0,23,34,1
2.0,8,4.5,21,7,0,117,47,1
2.0,8,4.7,21,7,0,23,47,1
2.0,8,4.9,21,7,0,23,47,1
2.0,8,4.5,22,7,0,23,47,1
3.0,8,4.8,24,7,0,120,47,1
2.0,9,4.7,29,7,0,23,47,1
2.0,8,4.5,29,7,0,23,131,1
1.0,9,0.0,25,7,0,17,37,1
3.0,9,4.4,22,7,0,23,47,1
2.0,8,4.7,22,7,0,173,293,1
3.0,9,4.9,29,7,0,23,47,1
3.0,1,0.9,19,7,0,23,47,1
3.0,8,4.5,21,7,0,172,47,1
2.0,9,4.8,25,7,0,70,126,1
1.0,8,4.5,49,7,0,23,47,1
2.0,9,5.0,23,7,0,23,47,1
3.0,8,4.2,22,7,0,23,47,1
1.0,1,3.7,21,7,1,23,47,0
2.0,8,4.7,23,7,1,23,47,1
2.0,8,4.6,23,7,0,23,47,1
2.0,8,4.7,22,7,0,70,126,1
2.0,9,5.0,22,7,0,23,34,1
2.0,5,3.1,22,7,0,23,47,0
2.0,8,4.7,22,7,1,164,47,1
3.0,9,4.5,24,7,0,23,47,1
2.0,8,4.6,26,7,0,20,41,1
3.0,9,4.4,23,7,0,23,47,1
3.0,2,2.2,27,7,0,23,190,1
3.0,8,4.7,22,7,0,23,47,1
1.0,8,4.7,23,7,0,139,244,1
1.0,9,4.3,26,7,0,161,272,1
2.0,1,4.2,18,7,0,23,47,0
2.0,9,4.4,25,7,0,23,47,1
1.0,8,4.3,23,7,0,23,47,1
1.0,9,4.3,23,7,1,23,47,1
3.0,9,4.7,22,7,0,23,47,1
3.0,3,2.8,41,7,0,23,34,0
3.0,9,5.0,22,7,0,23,34,1
2.0,5,2.1,27,7,1,51,47,1
1.0,8,4.4,24,7,1,23,165,1
2.0,1,3.0,25,7,0,23,121,0
2.0,8,4.5,23,7,0,139,244,1
3.0,8,4.3,22,7,0,23,47,1
4.0,8,3.8,24,7,1,23,271,1
2.0,8,4.6,26,7,0,19,40,1
4.0,1,2.9,23,7,1,23,205,1
1.0,1,1.1,29,7,1,23,47,0
1.0,1,3.1,18,7,0,23,182,0
2.0,8,4.6,21,7,0,89,97,1
2.0,1,3.2,17,7,0,37,47,0
2.0,8,4.7,24,7,0,23,47,1
1.0,1,2.8,18,7,0,70,47,1
3.0,9,5.0,24,7,0,23,47,1
3.0,9,5.0,25,7,0,23,47,1
4.0,9,4.6,21,7,0,23,294,1
3.0,3,3.7,21,7,0,19,40,0
3.0,8,4.8,29,7,0,23,47,1
2.0,6,4.5,25,7,0,23,47,1
4.0,9,4.6,24,7,0,23,47,1
3.0,8,4.5,21,7,0,23,47,1
3.0,1,2.9,23,7,0,23,179,0
2.0,9,4.8,22,7,0,23,47,1
3.0,1,3.0,22,7,0,23,47,0
2.0,9,4.7,22,7,0,102,179,1
1.0,8,4.7,22,7,0,174,47,1
3.0,1,3.2,18,7,0,23,47,0
2.0,8,4.8,23,7,0,102,37,1
3.0,9,4.8,29,7,0,102,179,1
2.0,3,3.0,19,7,0,23,47,0
2.0,8,3.8,25,7,0,23,47,1
3.0,8,4.7,24,7,0,23,47,1
3.0,9,5.0,24,7,0,102,97,1
2.0,8,4.5,23,7,0,23,47,1
2.0,9,4.6,36,7,0,23,47,1
1.0,8,4.1,22,7,0,70,244,1
2.0,9,4.8,28,7,0,139,244,1
2.0,1,3.8,21,7,0,139,244,0
3.0,4,3.8,22,7,0,23,187,0
3.0,9,4.9,22,7,0,23,47,1
2.0,2,3.5,18,7,1,23,47,0
3.0,9,4.8,22,7,0,174,47,1
4.0,9,4.9,22,7,1,23,47,1
1.0,9,4.8,23,7,0,139,244,1
1.0,9,4.9,22,7,0,23,47,1
1.0,9,4.9,21,7,1,23,47,1
3.0,9,4.6,21,7,1,23,47,1
3.0,1,3.2,19,7,1,17,47,0
1.0,8,3.0,23,7,0,23,47,0
1.0,2,2.3,18,7,0,167,283,1
3.0,2,3.4,23,7,0,23,47,0
1.0,1,3.2,19,7,1,23,47,0
2.0,9,4.7,27,7,0,23,47,1
2.0,3,2.9,19,7,0,161,272,1
3.0,2,3.9,18,7,0,23,47,0
1.0,7,4.3,30,7,0,23,47,1
2.0,3,3.8,20,7,0,23,47,0
4.0,9,4.9,27,7,0,23,47,1
1.0,9,5.0,22,7,0,70,267,1
2.0,5,3.1,25,7,0,23,47,1
3.0,9,4.5,22,7,1,23,47,1
3.0,9,4.9,24,7,1,23,47,1
2.0,7,3.8,28,7,1,23,47,1
3.0,9,4.0,32,7,0,23,34,1
1.0,3,2.5,25,7,0,23,47,0
2.0,9,4.6,22,7,0,139,244,1
